lab_id	international_id	avg_coverage	BC	Common_name	BioSample	SampleName
194166	UMCUSAU000000194166	9.877097	UNK	Unknown sample	SAMD00013612	SAMD00013612
194167	UMCUSAU000000194167	14.14742	UNK	Unknown sample	SAMD00013963	SAMD00013963
194168	UMCUSAU000000194168	10.65	UNK	Unknown sample	SAMEA2358278	SAMEA2358278
194169	UMCUSAU000000194169	9.874839	UNK	Unknown sample	SAMEA2358279	SAMEA2358279
194170	UMCUSAU000000194170	11.32613	UNK	Unknown sample	SAMEA2358280	SAMEA2358280
194171	UMCUSAU000000194171	12.83581	UNK	Unknown sample	SAMEA2358281	SAMEA2358281
194172	UMCUSAU000000194172	9.813548	UNK	Unknown sample	SAMEA2358282	SAMEA2358282
194173	UMCUSAU000000194173	10.92064	UNK	Unknown sample	SAMEA2358283	SAMEA2358283
194174	UMCUSAU000000194174	10.82161	UNK	Unknown sample	SAMEA2358284	SAMEA2358284
194175	UMCUSAU000000194175	11.25097	UNK	Unknown sample	SAMEA2358285	SAMEA2358285
194176	UMCUSAU000000194176	10.28097	UNK	Unknown sample	SAMEA2358286	SAMEA2358286
194177	UMCUSAU000000194177	9.633871	UNK	Unknown sample	SAMEA2422242	PCS1091
194178	UMCUSAU000000194178	9.796452	UNK	Unknown sample	SAMEA3390139	SAMEA3390139
194179	UMCUSAU000000194179	17.33645	UNK	Unknown sample	SAMEA3390140	SAMEA3390140
194180	UMCUSAU000000194180	16.20774	UNK	Unknown sample	SAMEA3390141	SAMEA3390141
194181	UMCUSAU000000194181	16.52806	UNK	Unknown sample	SAMEA3390142	SAMEA3390142
194182	UMCUSAU000000194182	15.47516	UNK	Unknown sample	SAMEA3390144	SAMEA3390144
194183	UMCUSAU000000194183	11.98323	UNK	Unknown sample	SAMEA3390145	SAMEA3390145
194184	UMCUSAU000000194184	10.40871	UNK	Unknown sample	SAMEA3390146	SAMEA3390146
194185	UMCUSAU000000194185	17.27226	UNK	Unknown sample	SAMEA3390147	SAMEA3390147
194186	UMCUSAU000000194186	10.11032	UNK	Unknown sample	SAMEA3390148	SAMEA3390148
194187	UMCUSAU000000194187	6.390968	UNK	Unknown sample	SAMEA3390151	INRA_HOL0014
194188	UMCUSAU000000194188	9.883549	UNK	Unknown sample	SAMEA3390152	INRA_HOL0015
194189	UMCUSAU000000194189	11.43419	UNK	Unknown sample	SAMEA3390153	INRA_HOL0016
194190	UMCUSAU000000194190	10.71871	UNK	Unknown sample	SAMEA3390154	INRA_HOL0017
194191	UMCUSAU000000194191	8.709678	UNK	Unknown sample	SAMEA3390155	INRA_HOL0018
194192	UMCUSAU000000194192	7.797742	UNK	Unknown sample	SAMEA3390157	INRA_HOL0020
194193	UMCUSAU000000194193	10.24355	UNK	Unknown sample	SAMEA3390158	SAMEA3390158
194194	UMCUSAU000000194194	8.692258	UNK	Unknown sample	SAMEA3390159	SAMEA3390159
194195	UMCUSAU000000194195	8.62871	UNK	Unknown sample	SAMEA3390160	SAMEA3390160
194196	UMCUSAU000000194196	11.1971	UNK	Unknown sample	SAMEA3390161	SAMEA3390161
194197	UMCUSAU000000194197	12.59064	UNK	Unknown sample	SAMEA3390163	SAMEA3390163
194198	UMCUSAU000000194198	11.74903	UNK	Unknown sample	SAMEA3390164	SAMEA3390164
194199	UMCUSAU000000194199	12.00355	UNK	Unknown sample	SAMEA3390165	INRA_MON0001
194200	UMCUSAU000000194200	15.97161	UNK	Unknown sample	SAMEA3390167	SAMEA3390167
194201	UMCUSAU000000194201	9.817097	UNK	Unknown sample	SAMEA3390169	SAMEA3390169
194202	UMCUSAU000000194202	17.71355	UNK	Unknown sample	SAMEA3390170	SAMEA3390170
194203	UMCUSAU000000194203	8.406129	UNK	Unknown sample	SAMEA3390172	INRA_MON0008
194204	UMCUSAU000000194204	9.368065	UNK	Unknown sample	SAMEA3390173	SAMEA3390173
194205	UMCUSAU000000194205	9.822258	UNK	Unknown sample	SAMEA3390180	SAMEA3390180
194206	UMCUSAU000000194206	10.18645	UNK	Unknown sample	SAMEA3390182	SAMEA3390182
194207	UMCUSAU000000194207	10.6271	UNK	Unknown sample	SAMEA3390188	SAMEA3390188
194208	UMCUSAU000000194208	22.38355	UNK	Unknown sample	SAMEA3390189	SAMEA3390189
194209	UMCUSAU000000194209	12.62484	UNK	Unknown sample	SAMEA3390190	SAMEA3390190
194210	UMCUSAU000000194210	27.12677	UNK	Unknown sample	SAMEA3390191	SAMEA3390191
194211	UMCUSAU000000194211	9.409678	UNK	Unknown sample	SAMEA3390192	SAMEA3390192
194212	UMCUSAU000000194212	13.18581	UNK	Unknown sample	SAMEA3869563	FR1893105503
194213	UMCUSAU000000194213	9.890645	UNK	Unknown sample	SAMEA3869564	25963
194214	UMCUSAU000000194214	62.21355	UNK	Unknown sample	SAMEA4675143	SAMEA4675143
194215	UMCUSAU000000194215	9.248387	UNK	Unknown sample	SAMEA4730269	BOVATAX1
194216	UMCUSAU000000194216	12.60516	UNK	Unknown sample	SAMEA4730270	BOVATAX2
194217	UMCUSAU000000194217	5.22871	UNK	Unknown sample	SAMEA946958	SAMEA946958
194218	UMCUSAU000000194218	9.45258	UNK	Unknown sample	SAMN01163917	Angus Genome Sequence
194219	UMCUSAU000000194219	7.035161	UNK	Unknown sample	SAMN01163918	Nellore Genome Sequence
194220	UMCUSAU000000194220	6.462903	UNK	Unknown sample	SAMN02671496	Btau_AAN_0001
194221	UMCUSAU000000194221	7.27742	UNK	Unknown sample	SAMN02671497	Btau_AAN_0002
194222	UMCUSAU000000194222	7.566452	UNK	Unknown sample	SAMN02671498	Btau_AAN_0003
194223	UMCUSAU000000194223	7.167742	UNK	Unknown sample	SAMN02671499	Btau_AAN_0004
194224	UMCUSAU000000194224	7.163548	UNK	Unknown sample	SAMN02671500	Btau_AAN_0005
194225	UMCUSAU000000194225	7.499355	UNK	Unknown sample	SAMN02671501	Btau_AAN_0006
194226	UMCUSAU000000194226	7.487742	UNK	Unknown sample	SAMN02671502	Btau_AAN_0007
194227	UMCUSAU000000194227	8.380968	UNK	Unknown sample	SAMN02671503	Btau_AAN_0008
194228	UMCUSAU000000194228	5.00871	UNK	Unknown sample	SAMN02671504	Btau_AAN_0009
194229	UMCUSAU000000194229	5.851613	UNK	Unknown sample	SAMN02671505	Btau_AAN_0010
194230	UMCUSAU000000194230	6.059678	UNK	Unknown sample	SAMN02671506	Btau_AAN_0011
194231	UMCUSAU000000194231	10.26806	UNK	Unknown sample	SAMN02671507	Btau_AAN_0012
194232	UMCUSAU000000194232	6.174193	UNK	Unknown sample	SAMN02671508	Btau_AAN_0013
194233	UMCUSAU000000194233	4.42	UNK	Unknown sample	SAMN02671509	Btau_AAN_0014
194234	UMCUSAU000000194234	4.056452	UNK	Unknown sample	SAMN02671510	Btau_AAN_0015
194235	UMCUSAU000000194235	3.803871	UNK	Unknown sample	SAMN02671511	Btau_AAN_0016
194236	UMCUSAU000000194236	2.88	UNK	Unknown sample	SAMN02671512	Btau_AAN_0017
194237	UMCUSAU000000194237	4.705484	UNK	Unknown sample	SAMN02671513	Btau_AAN_0018
194238	UMCUSAU000000194238	3.356452	UNK	Unknown sample	SAMN02671514	Btau_AAN_0019
194239	UMCUSAU000000194239	3.245806	UNK	Unknown sample	SAMN02671515	Btau_AAN_0020
194240	UMCUSAU000000194240	2.840968	UNK	Unknown sample	SAMN02671516	Btau_AAN_0021
194241	UMCUSAU000000194241	5.727097	UNK	Unknown sample	SAMN02671517	Btau_AAN_0022
194242	UMCUSAU000000194242	3.814193	UNK	Unknown sample	SAMN02671518	Btau_AAN_0023
194243	UMCUSAU000000194243	5.294516	UNK	Unknown sample	SAMN02671519	Btau_AAN_0024
194244	UMCUSAU000000194244	5.744194	UNK	Unknown sample	SAMN02671520	Btau_AAN_0025
194245	UMCUSAU000000194245	8.606452	UNK	Unknown sample	SAMN02671521	Btau_AAN_0026
194246	UMCUSAU000000194246	6.396451	UNK	Unknown sample	SAMN02671522	Btau_AAN_0027
194247	UMCUSAU000000194247	6.371613	UNK	Unknown sample	SAMN02671523	Btau_AAN_0028
194248	UMCUSAU000000194248	6.007742	UNK	Unknown sample	SAMN02671524	Btau_AAN_0029
194249	UMCUSAU000000194249	6.05	UNK	Unknown sample	SAMN02671525	Btau_AAN_0030
194250	UMCUSAU000000194250	5.853871	UNK	Unknown sample	SAMN02671526	Btau_AAN_0031
194251	UMCUSAU000000194251	5.419032	UNK	Unknown sample	SAMN02671527	Btau_AAN_0032
194252	UMCUSAU000000194252	8.395484	UNK	Unknown sample	SAMN02671528	Btau_AAN_0033
194253	UMCUSAU000000194253	5.93129	UNK	Unknown sample	SAMN02671529	Btau_AAN_0034
194254	UMCUSAU000000194254	6.182903	UNK	Unknown sample	SAMN02671530	Btau_AAN_0035
194255	UMCUSAU000000194255	11.62032	UNK	Unknown sample	SAMN02671531	Btau_AAN_0036
194256	UMCUSAU000000194256	6.327097	UNK	Unknown sample	SAMN02671532	Btau_AAN_0037
194257	UMCUSAU000000194257	9.932581	UNK	Unknown sample	SAMN02671533	Btau_AAN_0038
194258	UMCUSAU000000194258	5.738387	UNK	Unknown sample	SAMN02671534	Btau_AAN_0039
194259	UMCUSAU000000194259	8.36258	UNK	Unknown sample	SAMN02671535	Btau_AAN_0040
194260	UMCUSAU000000194260	5.820645	UNK	Unknown sample	SAMN02671536	Btau_AAN_0041
194261	UMCUSAU000000194261	7.283871	UNK	Unknown sample	SAMN02671537	Btau_AAN_0042
194262	UMCUSAU000000194262	5.794839	UNK	Unknown sample	SAMN02671538	Btau_AAN_0043
194263	UMCUSAU000000194263	8.874193	UNK	Unknown sample	SAMN02671539	Btau_AAN_0044
194264	UMCUSAU000000194264	6.696774	UNK	Unknown sample	SAMN02671540	Btau_AAN_0045
194265	UMCUSAU000000194265	9.938387	UNK	Unknown sample	SAMN02671541	Btau_AAN_0046
194266	UMCUSAU000000194266	6.225806	UNK	Unknown sample	SAMN02671542	Btau_AAN_0047
194268	UMCUSAU000000194268	17.13387	UNK	Unknown sample	SAMN02700161	Btau_HOL_Bulldog1
194269	UMCUSAU000000194269	11.78258	UNK	Unknown sample	SAMN02700162	Btau_HOL_Bulldog2
194271	UMCUSAU000000194271	6.888387	UNK	Unknown sample	SAMN03350208	JEB_25505
194272	UMCUSAU000000194272	25.50968	UNK	Unknown sample	SAMN03387020	BTAN
194273	UMCUSAU000000194273	3.303871	UNK	Unknown sample	SAMN03465694	Dominette L1 014490
194274	UMCUSAU000000194274	7.566452	UNK	Unknown sample	SAMN03839032	Tail vein blood
194275	UMCUSAU000000194275	10.41355	UNK	Unknown sample	SAMN04010520	BGI-AGS17A
194276	UMCUSAU000000194276	8.725162	UNK	Unknown sample	SAMN04010521	BGI-HN13A
194277	UMCUSAU000000194277	10.82258	UNK	Unknown sample	SAMN04010522	BGI-OLD35
194278	UMCUSAU000000194278	5.289355	UNK	Unknown sample	SAMN04201345	DK_SDM_44-6
194282	UMCUSAU000000194282	8.124839	UNK	Unknown sample	SAMN04545530	Bo_2612
194283	UMCUSAU000000194283	7.854194	UNK	Unknown sample	SAMN04545531	Bo_37506E
194284	UMCUSAU000000194284	7.657742	UNK	Unknown sample	SAMN04545532	Bo_392205G
194285	UMCUSAU000000194285	7.740323	UNK	Unknown sample	SAMN04545533	Bo_439
194286	UMCUSAU000000194286	8.009032	UNK	Unknown sample	SAMN04545534	Bo_467
194287	UMCUSAU000000194287	8.385484	UNK	Unknown sample	SAMN04545535	Bo_563005K
194288	UMCUSAU000000194288	7.983226	UNK	Unknown sample	SAMN04545537	Bo_672
194289	UMCUSAU000000194289	8.326775	UNK	Unknown sample	SAMN04545538	Bow_1304
194290	UMCUSAU000000194290	8.515484	UNK	Unknown sample	SAMN04545539	Bow_1688
194291	UMCUSAU000000194291	7.442903	UNK	Unknown sample	SAMN04545540	BT200001
194292	UMCUSAU000000194292	7.649355	UNK	Unknown sample	SAMN04545541	BT200015
194293	UMCUSAU000000194293	5.352903	UNK	Unknown sample	SAMN04545542	BT200030
194294	UMCUSAU000000194294	8.680967	UNK	Unknown sample	SAMN04545543	BT200050
194295	UMCUSAU000000194295	7.064516	UNK	Unknown sample	SAMN04545544	BT200073
194296	UMCUSAU000000194296	7.764516	UNK	Unknown sample	SAMN04545545	BT200109
194297	UMCUSAU000000194297	8.005161	UNK	Unknown sample	SAMN04545546	BT200111
194298	UMCUSAU000000194298	8.401936	UNK	Unknown sample	SAMN04545547	BT200122
194299	UMCUSAU000000194299	8.216129	UNK	Unknown sample	SAMN04545548	BT200123
194300	UMCUSAU000000194300	8.229677	UNK	Unknown sample	SAMN04545549	BT200135
194301	UMCUSAU000000194301	8.558064	UNK	Unknown sample	SAMN04545550	KENANA_11
194302	UMCUSAU000000194302	8.312258	UNK	Unknown sample	SAMN04545551	KENANA_13
194303	UMCUSAU000000194303	8.403226	UNK	Unknown sample	SAMN04545552	KENANA_14
194304	UMCUSAU000000194304	8.294839	UNK	Unknown sample	SAMN04545553	KENANA_16
194305	UMCUSAU000000194305	8.475484	UNK	Unknown sample	SAMN04545555	KENANA_18
194306	UMCUSAU000000194306	8.61129	UNK	Unknown sample	SAMN04545556	KENANA_2
194307	UMCUSAU000000194307	8.553871	UNK	Unknown sample	SAMN04545557	KENANA_20
194308	UMCUSAU000000194308	8.650323	UNK	Unknown sample	SAMN04545558	KENANA_4
194309	UMCUSAU000000194309	8.391291	UNK	Unknown sample	SAMN04545559	KENANA_7
194310	UMCUSAU000000194310	8.043871	UNK	Unknown sample	SAMN04545570	OgD1
194311	UMCUSAU000000194311	8.321936	UNK	Unknown sample	SAMN04545571	OgD2
194312	UMCUSAU000000194312	8.026452	UNK	Unknown sample	SAMN04545573	OgD4
194313	UMCUSAU000000194313	7.835806	UNK	Unknown sample	SAMN04545574	OgD5
194314	UMCUSAU000000194314	8.581613	UNK	Unknown sample	SAMN04545575	OgD6
194315	UMCUSAU000000194315	8.134516	UNK	Unknown sample	SAMN04545576	OgD7
194316	UMCUSAU000000194316	8.217096	UNK	Unknown sample	SAMN04545577	OgD8
194317	UMCUSAU000000194317	7.523871	UNK	Unknown sample	SAMN04545578	OgS1
194318	UMCUSAU000000194318	8.479033	UNK	Unknown sample	SAMN04545579	OgS2
194319	UMCUSAU000000194319	14.9771	UNK	Unknown sample	SAMN04576207	RCI_001
194320	UMCUSAU000000194320	16.99645	UNK	Unknown sample	SAMN04576211	RCI_002
194321	UMCUSAU000000194321	16.54871	UNK	Unknown sample	SAMN04576212	Parental cell line 2120
194322	UMCUSAU000000194322	17.56161	UNK	Unknown sample	SAMN04576214	parental celline 2122
194330	UMCUSAU000000194330	10.79645	UNK	Unknown sample	SAMN04978239	50
194331	UMCUSAU000000194331	10.53613	UNK	Unknown sample	SAMN04978240	56
194332	UMCUSAU000000194332	10.49839	UNK	Unknown sample	SAMN04978241	60
194333	UMCUSAU000000194333	13.27226	UNK	Unknown sample	SAMN04978250	296
194334	UMCUSAU000000194334	14.05806	UNK	Unknown sample	SAMN04978251	2040
194335	UMCUSAU000000194335	11.09581	UNK	Unknown sample	SAMN04978252	3310
194336	UMCUSAU000000194336	11.32871	UNK	Unknown sample	SAMN04978253	3344
194337	UMCUSAU000000194337	10.56548	UNK	Unknown sample	SAMN04978254	3352
194338	UMCUSAU000000194338	12.39516	UNK	Unknown sample	SAMN04978255	3369
194339	UMCUSAU000000194339	13.00516	UNK	Unknown sample	SAMN04978256	3377
194340	UMCUSAU000000194340	14.01516	UNK	Unknown sample	SAMN04978257	3454
194341	UMCUSAU000000194341	13.23387	UNK	Unknown sample	SAMN04978258	4252
194342	UMCUSAU000000194342	13.82936	UNK	Unknown sample	SAMN04978259	4718
194343	UMCUSAU000000194343	24.67613	UNK	Unknown sample	SAMN05000823	Bison bison1
194344	UMCUSAU000000194344	12.81968	UNK	Unknown sample	SAMN05216009	19879801
194345	UMCUSAU000000194345	10.48323	UNK	Unknown sample	SAMN05216010	19939802
194346	UMCUSAU000000194346	11.03677	UNK	Unknown sample	SAMN05216011	19999821
194347	UMCUSAU000000194347	11.44774	UNK	Unknown sample	SAMN05216012	19999822
194348	UMCUSAU000000194348	11.08548	UNK	Unknown sample	SAMN05216013	19999823
194349	UMCUSAU000000194349	10.70742	UNK	Unknown sample	SAMN05216014	19999825
194350	UMCUSAU000000194350	11.84742	UNK	Unknown sample	SAMN05216015	19969811
194351	UMCUSAU000000194351	18.28258	UNK	Unknown sample	SAMN05216016	19969812
194352	UMCUSAU000000194352	13.67419	UNK	Unknown sample	SAMN05216017	19989837
194353	UMCUSAU000000194353	9.503226	UNK	Unknown sample	SAMN05216018	19999828
194354	UMCUSAU000000194354	12.02387	UNK	Unknown sample	SAMN05216019	19999829
194355	UMCUSAU000000194355	11.16645	UNK	Unknown sample	SAMN05216020	20049808
194356	UMCUSAU000000194356	12.89065	UNK	Unknown sample	SAMN05216021	19989863
194357	UMCUSAU000000194357	12.15194	UNK	Unknown sample	SAMN05216022	19999833
194358	UMCUSAU000000194358	11.87677	UNK	Unknown sample	SAMN05216023	19999834
194359	UMCUSAU000000194359	10.74452	UNK	Unknown sample	SAMN05216024	19999835
194360	UMCUSAU000000194360	8.388387	UNK	Unknown sample	SAMN05216025	19999837
194361	UMCUSAU000000194361	9.698065	UNK	Unknown sample	SAMN05216026	19999838
194362	UMCUSAU000000194362	14.05516	UNK	Unknown sample	SAMN05216027	19929810
194363	UMCUSAU000000194363	11.81581	UNK	Unknown sample	SAMN05216028	19999842
194364	UMCUSAU000000194364	12.17935	UNK	Unknown sample	SAMN05216029	19999843
194365	UMCUSAU000000194365	14.29355	UNK	Unknown sample	SAMN05216030	19999846
194366	UMCUSAU000000194366	11.61871	UNK	Unknown sample	SAMN05216031	19999847
194367	UMCUSAU000000194367	10.57677	UNK	Unknown sample	SAMN05216032	19999848
194368	UMCUSAU000000194368	13.86161	UNK	Unknown sample	SAMN05216033	19939808
194369	UMCUSAU000000194369	10.92484	UNK	Unknown sample	SAMN05216034	19969825
194370	UMCUSAU000000194370	16.76774	UNK	Unknown sample	SAMN05216035	19989916
194371	UMCUSAU000000194371	18.88194	UNK	Unknown sample	SAMN05216036	19989919
194372	UMCUSAU000000194372	10.84613	UNK	Unknown sample	SAMN05216037	19999851
194373	UMCUSAU000000194373	11.58484	UNK	Unknown sample	SAMN05216038	19999852
194374	UMCUSAU000000194374	11.1	UNK	Unknown sample	SAMN05216040	19999855
194375	UMCUSAU000000194375	10.81129	UNK	Unknown sample	SAMN05216041	19999856
194376	UMCUSAU000000194376	15.13032	UNK	Unknown sample	SAMN05216042	19999857
194377	UMCUSAU000000194377	10.81452	UNK	Unknown sample	SAMN05216043	19999859
194378	UMCUSAU000000194378	9.960645	UNK	Unknown sample	SAMN05216044	19999860
194379	UMCUSAU000000194379	12.59935	UNK	Unknown sample	SAMN05216045	19929826
194380	UMCUSAU000000194380	14.53129	UNK	Unknown sample	SAMN05216046	19989876
194381	UMCUSAU000000194381	11.47355	UNK	Unknown sample	SAMN05216047	19999863
194382	UMCUSAU000000194382	10.13839	UNK	Unknown sample	SAMN05216048	19999864
194383	UMCUSAU000000194383	15.27355	UNK	Unknown sample	SAMN05216049	19999865
194384	UMCUSAU000000194384	9.147742	UNK	Unknown sample	SAMN05216050	19999866
194385	UMCUSAU000000194385	11.51484	UNK	Unknown sample	SAMN05216051	19999925
194386	UMCUSAU000000194386	9.272258	UNK	Unknown sample	SAMN05216052	19999926
194387	UMCUSAU000000194387	26.89839	UNK	Unknown sample	SAMN05216053	19999927
194388	UMCUSAU000000194388	14.39806	UNK	Unknown sample	SAMN05216054	19999928
194389	UMCUSAU000000194389	9.822258	UNK	Unknown sample	SAMN05216055	19999929
194390	UMCUSAU000000194390	13.31936	UNK	Unknown sample	SAMN05216056	19999909
194391	UMCUSAU000000194391	11.00433	UNK	Unknown sample	SAMN05216057	19999910
194392	UMCUSAU000000194392	21.03258	UNK	Unknown sample	SAMN05216058	19999911
194393	UMCUSAU000000194393	11.37581	UNK	Unknown sample	SAMN05216059	19999912
194394	UMCUSAU000000194394	10.72935	UNK	Unknown sample	SAMN05216060	19999913
194395	UMCUSAU000000194395	10.9929	UNK	Unknown sample	SAMN05216061	19999874
194396	UMCUSAU000000194396	10.17613	UNK	Unknown sample	SAMN05216062	19999875
194397	UMCUSAU000000194397	11.10419	UNK	Unknown sample	SAMN05216063	19999876
194398	UMCUSAU000000194398	14.02065	UNK	Unknown sample	SAMN05216064	19999880
194399	UMCUSAU000000194399	11.18129	UNK	Unknown sample	SAMN05216065	19999882
194400	UMCUSAU000000194400	9.944839	UNK	Unknown sample	SAMN05216066	19919842
194401	UMCUSAU000000194401	11.73613	UNK	Unknown sample	SAMN05216067	19999811
194402	UMCUSAU000000194402	10.29677	UNK	Unknown sample	SAMN05216068	19999812
194403	UMCUSAU000000194403	11.32548	UNK	Unknown sample	SAMN05216069	19999813
194404	UMCUSAU000000194404	13.07968	UNK	Unknown sample	SAMN05216070	19999819
194405	UMCUSAU000000194405	11.00968	UNK	Unknown sample	SAMN05216071	19999891
194406	UMCUSAU000000194406	10.12742	UNK	Unknown sample	SAMN05216072	19999892
194407	UMCUSAU000000194407	9.69129	UNK	Unknown sample	SAMN05216073	19999893
194408	UMCUSAU000000194408	10.82161	UNK	Unknown sample	SAMN05216074	19999894
194409	UMCUSAU000000194409	10.31323	UNK	Unknown sample	SAMN05216075	19999895
194410	UMCUSAU000000194410	8.756452	UNK	Unknown sample	SAMN05216076	19999900
194411	UMCUSAU000000194411	10.94129	UNK	Unknown sample	SAMN05216077	19999901
194412	UMCUSAU000000194412	10.40161	UNK	Unknown sample	SAMN05216078	19999902
194413	UMCUSAU000000194413	10.27936	UNK	Unknown sample	SAMN05216079	19999903
194414	UMCUSAU000000194414	11.3271	UNK	Unknown sample	SAMN05216080	19999904
194415	UMCUSAU000000194415	10.42516	UNK	Unknown sample	SAMN05216081	19999870
194416	UMCUSAU000000194416	10.67258	UNK	Unknown sample	SAMN05216082	19999871
194417	UMCUSAU000000194417	10.26064	UNK	Unknown sample	SAMN05216083	19999872
194418	UMCUSAU000000194418	10.27871	UNK	Unknown sample	SAMN05216084	19999873
194419	UMCUSAU000000194419	12.29871	UNK	Unknown sample	SAMN05216085	19999905
194420	UMCUSAU000000194420	10.79452	UNK	Unknown sample	SAMN05216086	19999906
194421	UMCUSAU000000194421	10.6671	UNK	Unknown sample	SAMN05216087	19999907
194422	UMCUSAU000000194422	11.00129	UNK	Unknown sample	SAMN05216088	19999908
194423	UMCUSAU000000194423	10.71871	UNK	Unknown sample	SAMN05216089	19999914
194424	UMCUSAU000000194424	10.34774	UNK	Unknown sample	SAMN05216090	19999918
194425	UMCUSAU000000194425	11.15645	UNK	Unknown sample	SAMN05216091	19999923
194426	UMCUSAU000000194426	13.53806	UNK	Unknown sample	SAMN05216092	19999924
194427	UMCUSAU000000194427	10.81161	UNK	Unknown sample	SAMN05216093	19220065
194428	UMCUSAU000000194428	11.28387	UNK	Unknown sample	SAMN05216094	19220072
194429	UMCUSAU000000194429	10.9371	UNK	Unknown sample	SAMN05216095	19220079
194430	UMCUSAU000000194430	11.48871	UNK	Unknown sample	SAMN05216096	19220086
194431	UMCUSAU000000194431	10.11065	UNK	Unknown sample	SAMN05216097	19202900
194432	UMCUSAU000000194432	9.818387	UNK	Unknown sample	SAMN05216098	19202901
194433	UMCUSAU000000194433	12.35484	UNK	Unknown sample	SAMN05216099	19202902
194434	UMCUSAU000000194434	11.83419	UNK	Unknown sample	SAMN05216100	19202903
194435	UMCUSAU000000194435	10.61323	UNK	Unknown sample	SAMN05216101	19293032
194436	UMCUSAU000000194436	11.52065	UNK	Unknown sample	SAMN05216102	19293033
194437	UMCUSAU000000194437	12.28065	UNK	Unknown sample	SAMN05216103	19293034
194438	UMCUSAU000000194438	9.620646	UNK	Unknown sample	SAMN05216104	19293035
194439	UMCUSAU000000194439	13.41968	UNK	Unknown sample	SAMN05803879	BTAUGLWAUSF000000AG0134
194440	UMCUSAU000000194440	12.75065	UNK	Unknown sample	SAMN05803880	BTAUGLWAUSF000000AG0135
194441	UMCUSAU000000194441	11.47903	UNK	Unknown sample	SAMN05803881	BTAUHERAUSF000000AG0137
194442	UMCUSAU000000194442	11.70355	UNK	Unknown sample	SAMN05803882	BTAUHERAUSF000000AG0139
194443	UMCUSAU000000194443	13.94355	UNK	Unknown sample	SAMN05803883	BTAUDXTAUSM000000AG0144
194444	UMCUSAU000000194444	14.18839	UNK	Unknown sample	SAMN05803884	BTAUAANAUSF000000AG0149
194445	UMCUSAU000000194445	14.13258	UNK	Unknown sample	SAMN05803885	BTAUAANAUSF000000AG0150
194446	UMCUSAU000000194446	12.38452	UNK	Unknown sample	SAMN05803888	BTAUDXTAUSF000000AG0156
194447	UMCUSAU000000194447	8.564194	UNK	Unknown sample	SAMN05862018	Bo_587
194448	UMCUSAU000000194448	8.913548	UNK	Unknown sample	SAMN05929796	nainiu1.sort.rmdup.bam
194449	UMCUSAU000000194449	13.29806	UNK	Unknown sample	SAMN06282407	HOLPOL3
194450	UMCUSAU000000194450	12.77645	UNK	Unknown sample	SAMN06282408	HOLPOL4
194451	UMCUSAU000000194451	12.78161	UNK	Unknown sample	SAMN06282415	HOLPOL11
194452	UMCUSAU000000194452	10.47935	UNK	Unknown sample	SAMN06282416	HOLPOL12
194453	UMCUSAU000000194453	11.21226	UNK	Unknown sample	SAMN06282417	HOLPOL13
194454	UMCUSAU000000194454	12.03968	UNK	Unknown sample	SAMN06282418	HOLPOL14
194455	UMCUSAU000000194455	12.87871	UNK	Unknown sample	SAMN06282419	HOLPOL15
194456	UMCUSAU000000194456	12.99774	UNK	Unknown sample	SAMN06282420	HOLPOL16
194457	UMCUSAU000000194457	12.9471	UNK	Unknown sample	SAMN06282421	HOLPOL17
194458	UMCUSAU000000194458	12.03226	UNK	Unknown sample	SAMN06282422	HOLPOL18
194459	UMCUSAU000000194459	12.02516	UNK	Unknown sample	SAMN06282423	HOLPOL19
194460	UMCUSAU000000194460	9.106129	UNK	Unknown sample	SAMN06282424	HOLPOL20
194461	UMCUSAU000000194461	13.34516	UNK	Unknown sample	SAMN06282425	HOLPOL21
194462	UMCUSAU000000194462	10.98387	UNK	Unknown sample	SAMN06282426	HOLPOL22
194463	UMCUSAU000000194463	13.02581	UNK	Unknown sample	SAMN06282427	HOLPOL23
194464	UMCUSAU000000194464	11.56032	UNK	Unknown sample	SAMN06282428	HOLPOL24
194465	UMCUSAU000000194465	13.24097	UNK	Unknown sample	SAMN06282429	HOLPOL25
194466	UMCUSAU000000194466	12.75677	UNK	Unknown sample	SAMN06282430	HOLPOL26
194467	UMCUSAU000000194467	26.09839	UNK	Unknown sample	SAMN06282431	HOLPOL27
194468	UMCUSAU000000194468	10.25032	UNK	Unknown sample	SAMN06282432	HOLPOL28
194469	UMCUSAU000000194469	8.261291	UNK	Unknown sample	SAMN06282433	HOLPOL29
194470	UMCUSAU000000194470	11.68419	UNK	Unknown sample	SAMN06282435	HOLPOL31
194471	UMCUSAU000000194471	8.816452	UNK	Unknown sample	SAMN06282436	HOLPOL32
194472	UMCUSAU000000194472	10.90387	UNK	Unknown sample	SAMN06698977	CDM7
194473	UMCUSAU000000194473	11.34129	UNK	Unknown sample	SAMN06698981	MG12M-1
194474	UMCUSAU000000194474	10.63677	UNK	Unknown sample	SAMN06698982	MG14M-2
194475	UMCUSAU000000194475	10.63774	UNK	Unknown sample	SAMN06698983	MG17M
194476	UMCUSAU000000194476	11.01774	UNK	Unknown sample	SAMN06698984	MG35M
194477	UMCUSAU000000194477	11.86387	UNK	Unknown sample	SAMN06698986	HSK25M
194478	UMCUSAU000000194478	10.12839	UNK	Unknown sample	SAMN06698990	HSK8M
