lab_id,international_id,sex,bio_sample,population,region,continent,species,avg_coverage,owner
202645,UMCUSAM000000202645,M,SAMN09737071,yak jinchuan,asian steppe,asia,bos grunniens,8.18,Southwest Minzu University
202646,UMCUSAM000000202646,M,SAMN09737072,yak jinchuan,asian steppe,asia,bos grunniens,6.822413793103448,Southwest Minzu University
202647,UMCUSAM000000202647,M,SAMN09737073,yak jinchuan,asian steppe,asia,bos grunniens,7.550344827586207,Southwest Minzu University
202648,UMCUSAM000000202648,M,SAMN09737074,yak jinchuan,asian steppe,asia,bos grunniens,7.118965517241379,Southwest Minzu University
202649,UMCUSAM000000202649,M,SAMN09737075,yak jinchuan,asian steppe,asia,bos grunniens,7.349655172413793,Southwest Minzu University
202650,UMCUSAM000000202650,M,SAMN09737076,yak jinchuan,asian steppe,asia,bos grunniens,6.996551724137931,Southwest Minzu University
202651,UMCUSAM000000202651,M,SAMN09737077,yak jinchuan,asian steppe,asia,bos grunniens,7.098275862068966,Southwest Minzu University
202652,UMCUSAM000000202652,M,SAMN09737078,yak jinchuan,asian steppe,asia,bos grunniens,7.014137931034483,Southwest Minzu University
202653,UMCUSAM000000202653,M,SAMN09737079,yak jinchuan,asian steppe,asia,bos grunniens,7.35,Southwest Minzu University
202654,UMCUSAM000000202654,M,SAMN09737080,yak jinchuan,asian steppe,asia,bos grunniens,6.772068965517241,Southwest Minzu University
202655,UMCUSAM000000202655,M,SAMN09737081,yak jinchuan,asian steppe,asia,bos grunniens,6.898620689655172,Southwest Minzu University
202656,UMCUSAM000000202656,M,SAMN09737082,yak jinchuan,asian steppe,asia,bos grunniens,9.154827586206897,Southwest Minzu University
202657,UMCUSAM000000202657,M,SAMN09737083,yak jinchuan,asian steppe,asia,bos grunniens,7.201724137931034,Southwest Minzu University
202658,UMCUSAM000000202658,M,SAMN09737084,yak jinchuan,asian steppe,asia,bos grunniens,9.398965517241379,Southwest Minzu University
202659,UMCUSAM000000202659,M,SAMN09737085,yak jinchuan,asian steppe,asia,bos grunniens,9.732068965517241,Southwest Minzu University
202660,UMCUSAM000000202660,M,SAMN09737086,yak jinchuan,asian steppe,asia,bos grunniens,7.952413793103448,Southwest Minzu University
202661,UMCUSAM000000202661,M,SAMN09737087,yak jinchuan,asian steppe,asia,bos grunniens,8.36,Southwest Minzu University
202662,UMCUSAM000000202662,M,SAMN09737088,yak jinchuan,asian steppe,asia,bos grunniens,7.359655172413793,Southwest Minzu University
202663,UMCUSAM000000202663,M,SAMN09737089,yak jinchuan,asian steppe,asia,bos grunniens,6.937241379310345,Southwest Minzu University
202664,UMCUSAM000000202664,M,SAMN09737090,yak jinchuan,asian steppe,asia,bos grunniens,8.673103448275862,Southwest Minzu University
202665,UMCUSAM000000202665,M,SAMN09737091,yak jinchuan,asian steppe,asia,bos grunniens,7.732413793103448,Southwest Minzu University
202666,UMCUSAM000000202666,M,SAMN09737092,yak jinchuan,asian steppe,asia,bos grunniens,9.184827586206897,Southwest Minzu University
202667,UMCUSAM000000202667,M,SAMN09737093,yak jinchuan,asian steppe,asia,bos grunniens,8.583793103448276,Southwest Minzu University
202668,UMCUSAM000000202668,M,SAMN09737094,yak jinchuan,asian steppe,asia,bos grunniens,8.273793103448275,Southwest Minzu University
202669,UMCUSAM000000202669,M,SAMN09737095,yak jinchuan,asian steppe,asia,bos grunniens,9.512758620689656,Southwest Minzu University
202670,UMCUSAM000000202670,M,SAMN09737096,yak jinchuan,asian steppe,asia,bos grunniens,6.6193103448275865,Southwest Minzu University
202671,UMCUSAM000000202671,M,SAMN09737097,yak jinchuan,asian steppe,asia,bos grunniens,9.927586206896551,Southwest Minzu University
202672,UMCUSAM000000202672,M,SAMN09737098,yak jinchuan,asian steppe,asia,bos grunniens,8.950344827586207,Southwest Minzu University
202673,UMCUSAM000000202673,M,SAMN09737099,yak jinchuan,asian steppe,asia,bos grunniens,9.66793103448276,Southwest Minzu University
202674,UMCUSAM000000202674,M,SAMN09737100,yak jinchuan,asian steppe,asia,bos grunniens,10.529655172413793,Southwest Minzu University
202675,UMCUSAM000000202675,M,SAMN09737101,yak jinchuan,asian steppe,asia,bos grunniens,8.242413793103449,Southwest Minzu University
202676,UMCUSAM000000202676,M,SAMN09737102,yak jinchuan,asian steppe,asia,bos grunniens,8.024827586206897,Southwest Minzu University
202677,UMCUSAM000000202677,M,SAMN09737103,yak jinchuan,asian steppe,asia,bos grunniens,8.271724137931034,Southwest Minzu University
202678,UMCUSAM000000202678,M,SAMN09737104,yak jinchuan,asian steppe,asia,bos grunniens,7.635172413793104,Southwest Minzu University
202679,UMCUSAM000000202679,M,SAMN09737105,yak jinchuan,asian steppe,asia,bos grunniens,8.751724137931035,Southwest Minzu University
202680,UMCUSAM000000202680,M,SAMN09737106,yak jinchuan,asian steppe,asia,bos grunniens,8.001034482758621,Southwest Minzu University
202681,UMCUSAM000000202681,M,SAMN09737107,yak jinchuan,asian steppe,asia,bos grunniens,9.502413793103448,Southwest Minzu University
202682,UMCUSAM000000202682,M,SAMN09737108,yak jinchuan,asian steppe,asia,bos grunniens,8.379310344827585,Southwest Minzu University
202683,UMCUSAM000000202683,M,SAMN09737109,yak jinchuan,asian steppe,asia,bos grunniens,9.938620689655172,Southwest Minzu University
202684,UMCUSAM000000202684,M,SAMN09737110,yak jinchuan,asian steppe,asia,bos grunniens,9.662068965517241,Southwest Minzu University
202685,UMCUSAM000000202685,M,SAMN09737111,yak jinchuan,asian steppe,asia,bos grunniens,7.789310344827586,Southwest Minzu University
202686,UMCUSAM000000202686,M,SAMN09737112,yak jinchuan,asian steppe,asia,bos grunniens,9.658275862068965,Southwest Minzu University
202687,UMCUSAM000000202687,M,SAMN09737113,yak jinchuan,asian steppe,asia,bos grunniens,9.547241379310345,Southwest Minzu University
202688,UMCUSAM000000202688,M,SAMN09737114,yak jinchuan,asian steppe,asia,bos grunniens,7.932758620689655,Southwest Minzu University
202689,UMCUSAM000000202689,M,SAMN09737115,yak jinchuan,asian steppe,asia,bos grunniens,8.383103448275863,Southwest Minzu University
202690,UMCUSAF000000202690,F,SAMN09737116,yak jinchuan,asian steppe,asia,bos grunniens,7.9751724137931035,Southwest Minzu University
202691,UMCUSAF000000202691,F,SAMN09737117,yak jinchuan,asian steppe,asia,bos grunniens,7.1579310344827585,Southwest Minzu University
202692,UMCUSAF000000202692,F,SAMN09737118,yak jinchuan,asian steppe,asia,bos grunniens,8.852413793103448,Southwest Minzu University
202693,UMCUSAF000000202693,F,SAMN09737119,yak jinchuan,asian steppe,asia,bos grunniens,8.812413793103449,Southwest Minzu University
202694,UMCUSAF000000202694,F,SAMN09737120,yak jinchuan,asian steppe,asia,bos grunniens,7.96103448275862,Southwest Minzu University
202695,UMCUSAF000000202695,F,SAMN09737121,yak jinchuan,asian steppe,asia,bos grunniens,6.563103448275863,Southwest Minzu University
202696,UMCUSAF000000202696,F,SAMN09737122,yak jinchuan,asian steppe,asia,bos grunniens,7.112413793103448,Southwest Minzu University
202697,UMCUSAF000000202697,F,SAMN09737123,yak jinchuan,asian steppe,asia,bos grunniens,8.585862068965517,Southwest Minzu University
202698,UMCUSAF000000202698,F,SAMN09737124,yak jinchuan,asian steppe,asia,bos grunniens,8.411724137931035,Southwest Minzu University
202699,UMCUSAF000000202699,F,SAMN09737125,yak jinchuan,asian steppe,asia,bos grunniens,8.851379310344827,Southwest Minzu University
202700,UMCUSAF000000202700,F,SAMN09737126,yak jinchuan,asian steppe,asia,bos grunniens,8.18206896551724,Southwest Minzu University
202701,UMCUSAF000000202701,F,SAMN09737127,yak jinchuan,asian steppe,asia,bos grunniens,7.22448275862069,Southwest Minzu University
202702,UMCUSAF000000202702,F,SAMN09737128,yak jinchuan,asian steppe,asia,bos grunniens,9.464137931034482,Southwest Minzu University
202703,UMCUSAF000000202703,F,SAMN09737129,yak jinchuan,asian steppe,asia,bos grunniens,8.02344827586207,Southwest Minzu University
202704,UMCUSAF000000202704,F,SAMN09737130,yak jinchuan,asian steppe,asia,bos grunniens,8.507241379310345,Southwest Minzu University
202705,UMCUSAF000000202705,F,SAMN09737131,yak jinchuan,asian steppe,asia,bos grunniens,7.368275862068965,Southwest Minzu University
202706,UMCUSAF000000202706,F,SAMN09737132,yak jinchuan,asian steppe,asia,bos grunniens,8.787241379310345,Southwest Minzu University
202707,UMCUSAF000000202707,F,SAMN09737133,yak jinchuan,asian steppe,asia,bos grunniens,8.158620689655173,Southwest Minzu University
202708,UMCUSAF000000202708,F,SAMN09737134,yak jinchuan,asian steppe,asia,bos grunniens,8.68896551724138,Southwest Minzu University
202709,UMCUSAF000000202709,F,SAMN09737135,yak jinchuan,asian steppe,asia,bos grunniens,8.643448275862069,Southwest Minzu University
202710,UMCUSAF000000202710,F,SAMN09737136,yak jinchuan,asian steppe,asia,bos grunniens,8.431034482758621,Southwest Minzu University
202711,UMCUSAF000000202711,F,SAMN09737137,yak jinchuan,asian steppe,asia,bos grunniens,7.843448275862069,Southwest Minzu University
202712,UMCUSAF000000202712,F,SAMN09737138,yak jinchuan,asian steppe,asia,bos grunniens,9.116896551724137,Southwest Minzu University
202713,UMCUSAF000000202713,F,SAMN09737139,yak jinchuan,asian steppe,asia,bos grunniens,8.271724137931034,Southwest Minzu University
202714,UMCUSAF000000202714,F,SAMN09737140,yak jinchuan,asian steppe,asia,bos grunniens,8.214137931034482,Southwest Minzu University
202715,UMCUSAF000000202715,F,SAMN09737141,yak jinchuan,asian steppe,asia,bos grunniens,9.07793103448276,Southwest Minzu University
202716,UMCUSAF000000202716,F,SAMN09737142,yak jinchuan,asian steppe,asia,bos grunniens,8.775862068965518,Southwest Minzu University
202717,UMCUSAF000000202717,F,SAMN09737143,yak jinchuan,asian steppe,asia,bos grunniens,8.741724137931035,Southwest Minzu University
202718,UMCUSAF000000202718,F,SAMN09737144,yak jinchuan,asian steppe,asia,bos grunniens,8.020689655172413,Southwest Minzu University
202719,UMCUSAF000000202719,F,SAMN09737145,yak jinchuan,asian steppe,asia,bos grunniens,8.322758620689655,Southwest Minzu University
202720,UMCUSAF000000202720,F,SAMN09737146,yak jinchuan,asian steppe,asia,bos grunniens,7.788620689655172,Southwest Minzu University
202721,UMCUSAF000000202721,F,SAMN09737147,yak jinchuan,asian steppe,asia,bos grunniens,7.783448275862069,Southwest Minzu University
202722,UMCUSAF000000202722,F,SAMN09737148,yak jinchuan,asian steppe,asia,bos grunniens,8.277586206896551,Southwest Minzu University
202723,UMCUSAF000000202723,F,SAMN09737149,yak jinchuan,asian steppe,asia,bos grunniens,7.563793103448276,Southwest Minzu University
202724,UMCUSAF000000202724,F,SAMN09737150,yak jinchuan,asian steppe,asia,bos grunniens,8.835172413793103,Southwest Minzu University
202725,UMCUSAF000000202725,F,SAMN09737151,yak jinchuan,asian steppe,asia,bos grunniens,7.822413793103448,Southwest Minzu University
202726,UMCUSAF000000202726,F,SAMN09737152,yak jinchuan,asian steppe,asia,bos grunniens,7.80448275862069,Southwest Minzu University
202727,UMCUSAF000000202727,F,SAMN09737153,yak jinchuan,asian steppe,asia,bos grunniens,8.336896551724138,Southwest Minzu University
202728,UMCUSAF000000202728,F,SAMN09737154,yak jinchuan,asian steppe,asia,bos grunniens,8.410344827586206,Southwest Minzu University
202729,UMCUSAF000000202729,F,SAMN09737155,yak jinchuan,asian steppe,asia,bos grunniens,7.537931034482758,Southwest Minzu University
202730,UMCUSAF000000202730,F,SAMN09737156,yak jinchuan,asian steppe,asia,bos grunniens,8.034137931034483,Southwest Minzu University
202731,UMCUSAF000000202731,F,SAMN09737157,yak jinchuan,asian steppe,asia,bos grunniens,7.0072413793103445,Southwest Minzu University
202732,UMCUSAF000000202732,F,SAMN09737158,yak jinchuan,asian steppe,asia,bos grunniens,7.101034482758621,Southwest Minzu University
202733,UMCUSAF000000202733,F,SAMN09737159,yak jinchuan,asian steppe,asia,bos grunniens,7.988275862068965,Southwest Minzu University
202734,UMCUSAF000000202734,F,SAMN09737160,yak jinchuan,asian steppe,asia,bos grunniens,8.663793103448276,Southwest Minzu University
202735,UMCUSAF000000202735,F,SAMN09737161,yak jinchuan,asian steppe,asia,bos grunniens,8.033448275862069,Southwest Minzu University
202736,UMCUSAF000000202736,F,SAMN09737162,yak jinchuan,asian steppe,asia,bos grunniens,9.050344827586207,Southwest Minzu University
202737,UMCUSAF000000202737,F,SAMN09737163,yak jinchuan,asian steppe,asia,bos grunniens,8.170344827586208,Southwest Minzu University
202738,UMCUSAF000000202738,F,SAMN09737164,yak jinchuan,asian steppe,asia,bos grunniens,9.74655172413793,Southwest Minzu University
202739,UMCUSAF000000202739,F,SAMN09737165,yak jinchuan,asian steppe,asia,bos grunniens,7.471724137931035,Southwest Minzu University
202740,UMCUSAF000000202740,F,SAMN09737166,yak jinchuan,asian steppe,asia,bos grunniens,8.884137931034482,Southwest Minzu University
202741,UMCUSAF000000202741,F,SAMN09737167,yak jinchuan,asian steppe,asia,bos grunniens,8.78103448275862,Southwest Minzu University
202742,UMCUSAF000000202742,F,SAMN09737168,yak jinchuan,asian steppe,asia,bos grunniens,7.966896551724138,Southwest Minzu University
202743,UMCUSAF000000202743,F,SAMN09737169,yak jinchuan,asian steppe,asia,bos grunniens,9.994827586206897,Southwest Minzu University
202744,UMCUSAF000000202744,F,SAMN09737170,yak jinchuan,asian steppe,asia,bos grunniens,8.896896551724138,Southwest Minzu University
202745,UMCUSAF000000202745,F,SAMN09737171,yak jinchuan,asian steppe,asia,bos grunniens,8.161379310344827,Southwest Minzu University
202746,UMCUSAF000000202746,F,SAMN09737172,yak jinchuan,asian steppe,asia,bos grunniens,8.747586206896552,Southwest Minzu University
202747,UMCUSAF000000202747,F,SAMN09737173,yak jinchuan,asian steppe,asia,bos grunniens,8.953103448275861,Southwest Minzu University
202748,UMCUSAF000000202748,F,SAMN09737174,yak jinchuan,asian steppe,asia,bos grunniens,8.032068965517242,Southwest Minzu University
202749,UMCUSAF000000202749,F,SAMN09737175,yak jinchuan,asian steppe,asia,bos grunniens,9.801724137931034,Southwest Minzu University
202750,UMCUSAF000000202750,F,SAMN09737176,yak jinchuan,asian steppe,asia,bos grunniens,9.018620689655172,Southwest Minzu University
202751,UMCUSAF000000202751,F,SAMN09737177,yak jinchuan,asian steppe,asia,bos grunniens,9.423103448275862,Southwest Minzu University
202752,UMCUSAF000000202752,F,SAMN09737178,yak jinchuan,asian steppe,asia,bos grunniens,8.837241379310345,Southwest Minzu University
202753,UMCUSAF000000202753,F,SAMN09737179,yak jinchuan,asian steppe,asia,bos grunniens,7.982758620689655,Southwest Minzu University
202754,UMCUSAF000000202754,F,SAMN09737180,yak jinchuan,asian steppe,asia,bos grunniens,8.04103448275862,Southwest Minzu University
202755,UMCUSAF000000202755,F,SAMN09737181,yak jinchuan,asian steppe,asia,bos grunniens,9.415862068965517,Southwest Minzu University
202756,UMCUSAF000000202756,F,SAMN09737182,yak jinchuan,asian steppe,asia,bos grunniens,9.433793103448275,Southwest Minzu University
202757,UMCUSAF000000202757,F,SAMN09737183,yak jinchuan,asian steppe,asia,bos grunniens,7.045862068965517,Southwest Minzu University
202758,UMCUSAF000000202758,F,SAMN09737184,yak jinchuan,asian steppe,asia,bos grunniens,9.035172413793104,Southwest Minzu University
202759,UMCUSAF000000202759,F,SAMN09737185,yak jinchuan,asian steppe,asia,bos grunniens,8.546206896551723,Southwest Minzu University
202760,UMCUSAF000000202760,F,SAMN09737186,yak jinchuan,asian steppe,asia,bos grunniens,8.100689655172413,Southwest Minzu University
202761,UMCUSAF000000202761,F,SAMN09737187,yak jinchuan,asian steppe,asia,bos grunniens,9.196551724137931,Southwest Minzu University
202762,UMCUSAF000000202762,F,SAMN09737188,yak jinchuan,asian steppe,asia,bos grunniens,8.268275862068965,Southwest Minzu University
202763,UMCUSAF000000202763,F,SAMN09737189,yak jinchuan,asian steppe,asia,bos grunniens,7.701034482758621,Southwest Minzu University
202764,UMCUSAF000000202764,F,SAMN09737190,yak jinchuan,asian steppe,asia,bos grunniens,8.145862068965517,Southwest Minzu University
202766,UMCUSAF000000202766,F,SAMN11479477,holstein,continental europe,europe,bos taurus,10.222413793103449,INRA
202767,UMCUSAM000000202767,M,SAMN11843850,holstein,continental europe,europe,bos taurus,5.280689655172414,University of Veterinary Medicine Hanover
204537,UMCUSAF000000204537,F,SAMN10108008,holstein,continental europe,europe,bos taurus,7.3903448275862065,"University of Veterinary Medicine Hannover, Foundation"
204538,UMCUSAM000000204538,M,SAMN10108011,holstein,continental europe,europe,bos taurus,5.204482758620689,"University of Veterinary Medicine Hannover, Foundation"
204539,UMCUSAF000000204539,F,SAMN10108012,holstein,continental europe,europe,bos taurus,3.9975862068965515,"University of Veterinary Medicine Hannover, Foundation"
204540,UMCUSAM000000204540,M,SAMN10131223,tharparkar,india and pakistan,asia,bos indicus,11.490344827586206,"AgriGenome Labs Pvt. Ltd., Kerala, India"
204541,UMCUSAM000000204541,M,SAMN10131257,kangayam,india and pakistan,asia,bos indicus,14.821724137931035,"AgriGenome Labs Pvt. Ltd., Kerala, India"
204542,UMCUSAM000000204542,M,SAMN10131258,vechur,india and pakistan,asia,bos indicus,11.580689655172414,"AgriGenome Labs Pvt. Ltd., Kerala, India"
204543,UMCUSAM000000204543,M,SAMN12153485,scottish highland,british isles,europe,bos taurus,36.30206896551724,University of Nebraska - Lincoln
204544,UMCUSAF000000204544,F,SAMN12153486,yak unknown,asian steppe,asia,bos grunniens,11.024482758620689,University of Nebraska - Lincoln
204546,UMCUSAU000000204546,,SAMEA3390168,montbeliarde,france,europe,bos taurus,5.198620689655172,INRA JOUY-EN-JOSAS
204547,UMCUSAU000000204547,,SAMEA3390175,montbeliarde,france,europe,bos taurus,4.82,INRA JOUY-EN-JOSAS
204548,HOLAUSF000Y06BO0054,,SAMEA4447787,holstein,continental europe,europe,bos taurus,19.155172413793103,EBI
204549,HOLAUSM00000002181F,,SAMEA4447792,holstein,continental europe,europe,bos taurus,15.902758620689655,EBI
204550,HOLAUSF000208000954,,SAMEA4447814,holstein,continental europe,europe,bos taurus,15.834827586206897,EBI
204551,HOLAUSF00000006819F,,SAMEA4447823,holstein,continental europe,europe,bos taurus,16.889310344827585,EBI
204554,UMCUSAU000000204554,,SAMEA4560531,angus,british isles,europe,bos taurus,4.227931034482759,UNIBE-IG
204556,UMCUSAU000000204556,,SAMEA4560534,simmental,continental europe,europe,bos taurus,3.663793103448276,UNIBE-IG
204558,UMCUSAU000000204558,,SAMEA4560540,holstein,continental europe,europe,bos taurus,4.101034482758621,UNIBE-IG
204559,UMCUSAM000000204559,M,SAMEA5059741,braunvieh,continental europe,europe,bos taurus,3.953448275862069,ETH ZURICH
204560,UMCUSAM000000204560,M,SAMEA5059747,braunvieh,continental europe,europe,bos taurus,3.970689655172414,ETH ZURICH
204561,UMCUSAM000000204561,M,SAMEA5059748,braunvieh,continental europe,europe,bos taurus,4.378275862068966,ETH ZURICH
204562,UMCUSAM000000204562,M,SAMEA5059749,braunvieh,continental europe,europe,bos taurus,4.47,ETH ZURICH
204563,UMCUSAM000000204563,M,SAMEA5059758,braunvieh,continental europe,europe,bos taurus,4.412413793103449,ETH ZURICH
204564,UMCUSAU000000204564,,SAMEA6163175,brown swiss,continental europe,europe,bos taurus,9.576896551724138,European Bioinformatics Institute
204565,UMCUSAU000000204565,,SAMEA6163176,brown swiss,continental europe,europe,bos taurus,9.836551724137932,European Bioinformatics Institute
204566,UMCUSAU000000204566,,SAMEA6163177,brown swiss,continental europe,europe,bos taurus,8.832758620689654,European Bioinformatics Institute
204567,UMCUSAU000000204567,,SAMEA6163178,brown swiss,continental europe,europe,bos taurus,6.118275862068965,European Bioinformatics Institute
204568,UMCUSAU000000204568,,SAMEA6163179,brown swiss,continental europe,europe,bos taurus,7.3886206896551725,European Bioinformatics Institute
204569,UMCUSAU000000204569,,SAMEA6163180,brown swiss,continental europe,europe,bos taurus,9.718620689655172,European Bioinformatics Institute
204570,UMCUSAU000000204570,,SAMEA6163181,brown swiss,continental europe,europe,bos taurus,8.447241379310345,European Bioinformatics Institute
204571,UMCUSAU000000204571,,SAMEA6163182,brown swiss,continental europe,europe,bos taurus,8.843793103448276,European Bioinformatics Institute
204572,UMCUSAU000000204572,,SAMEA6163183,brown swiss,continental europe,europe,bos taurus,8.343103448275862,European Bioinformatics Institute
204573,UMCUSAU000000204573,,SAMEA6163184,brown swiss,continental europe,europe,bos taurus,8.22103448275862,European Bioinformatics Institute
204574,UMCUSAU000000204574,,SAMEA6163186,brown swiss,continental europe,europe,bos taurus,37.11206896551724,European Bioinformatics Institute
204575,UMCUSAU000000204575,,SAMEA6163188,brown swiss,continental europe,europe,bos taurus,28.19551724137931,European Bioinformatics Institute
204576,UMCUSAU000000204576,,SAMEA6163190,brown swiss,continental europe,europe,bos taurus,13.535172413793104,European Bioinformatics Institute
204577,UMCUSAU000000204577,,SAMEA6163191,brown swiss,continental europe,europe,bos taurus,10.036896551724139,European Bioinformatics Institute
204578,UMCUSAU000000204578,,SAMEA6163194,brown swiss,continental europe,europe,bos taurus,12.68551724137931,European Bioinformatics Institute
204579,UMCUSAU000000204579,,SAMEA6163196,brown swiss,continental europe,europe,bos taurus,9.270689655172413,European Bioinformatics Institute
204580,UMCUSAU000000204580,,SAMEA6163197,brown swiss,continental europe,europe,bos taurus,8.110689655172413,European Bioinformatics Institute
204581,UMCUSAU000000204581,,SAMEA6163198,brown swiss,continental europe,europe,bos taurus,9.402068965517241,European Bioinformatics Institute
204582,UMCUSAU000000204582,,SAMN02439780,yak qtp,asian steppe,asia,bos grunniens,4.715862068965517,Lanzhou University
204584,UMCUSAU000000204584,,SAMN02439781,yak qtp,asian steppe,asia,bos grunniens,4.729655172413793,Lanzhou University
204586,UMCUSAM000000204586,M,SAMN02671482,holstein,continental europe,europe,bos taurus,10.085862068965517,Department of Environment and Primary Industries
204587,UMCUSAM000000204587,M,SAMN02671596,holstein,continental europe,europe,bos taurus,13.884827586206896,Department of Environment and Primary Industries
204588,UMCUSAU000000204588,,SAMN03765661,yak qtp,asian steppe,asia,bos grunniens,3.9458620689655173,Lanzhou University
204589,UMCUSAU000000204589,,SAMN03766771,yak unknown,asian steppe,asia,bos grunniens,3.799655172413793,Lanzhou University
204590,UMCUSAM000000204590,M,SAMN05199550,hereford,british isles,europe,bos taurus,4.3437931034482755,USDA-ARS-USMARC
204591,UMCUSAM000000204591,M,SAMN05199614,limousin,france,europe,bos taurus,3.7479310344827588,USDA-ARS-USMARC
204592,UMCUSAM000000204592,M,SAMN05199680,braunvieh,continental europe,europe,bos taurus,3.482068965517241,USDA-ARS-USMARC
204593,UMCUSAM000000204593,M,SAMN05199681,braunvieh,continental europe,europe,bos taurus,3.5386206896551724,USDA-ARS-USMARC
204594,UMCUSAM000000204594,M,SAMN05199688,maine-anjou,france,europe,bos taurus,4.01551724137931,USDA-ARS-USMARC
204595,UMCUSAM000000204595,M,SAMN05199689,maine-anjou,france,europe,bos taurus,3.9155172413793102,USDA-ARS-USMARC
204596,UMCUSAM000000204596,M,SAMN05199693,santa gertrudis,americas,americas,composite,4.108620689655172,USDA-ARS-USMARC
204597,UMCUSAM000000204597,M,SAMN05199698,santa gertrudis,americas,americas,composite,4.387241379310344,USDA-ARS-USMARC
204598,UMCUSAM000000204598,M,SAMN05199699,santa gertrudis,americas,americas,composite,3.236206896551724,USDA-ARS-USMARC
204599,UMCUSAM000000204599,M,SAMN05199706,limousin,france,europe,bos taurus,3.771034482758621,USDA-ARS-USMARC
204600,UMCUSAM000000204600,M,SAMN05199707,simmental,continental europe,europe,bos taurus,3.7075862068965515,USDA-ARS-USMARC
204602,UMCUSAM000000204602,M,SAMN05199710,salers,france,europe,bos taurus,3.9972413793103447,USDA-ARS-USMARC
204604,UMCUSAU000000204604,,SAMN08242229,mangshi zebu,south central china,asia,bos indicus,4.346896551724138,"Kunming Institute of Zoology, Chinese Academy of Sciences"
204605,UMCUSAU000000204605,,SAMN08242323,tibetan,asian steppe,asia,bos taurus,3.3641379310344828,"Kunming Institute of Zoology, Chinese Academy of Sciences"
204606,UMCUSAU000000204606,,SAMN08242327,tibetan,asian steppe,asia,bos taurus,3.2624137931034483,"Kunming Institute of Zoology, Chinese Academy of Sciences"
204607,UMCUSAU000000204607,,SAMN08242330,tibetan,asian steppe,asia,bos taurus,3.629655172413793,"Kunming Institute of Zoology, Chinese Academy of Sciences"
204608,UMCUSAU000000204608,,SAMN08323677,gayal bangladeshi,southeast asia,asia,bos frontalis,4.148965517241379,"Kunming Institute of Zoology, Chinese Academy of Sciences"
204616,UMCUSAM000000204616,M,SAMN09213443,costeno con cuernos,americas,americas,bos taurus,4.058620689655172,Cardiff University
204620,UMCUSAU000000204620,,SAMEA6272082,brown swiss,continental europe,europe,bos taurus,20.670344827586206,European Bioinformatics Institute
204621,UMCUSAU000000204621,,SAMEA6272083,brown swiss,continental europe,europe,bos taurus,28.743793103448276,European Bioinformatics Institute
204622,UMCUSAU000000204622,,SAMEA6272084,brown swiss,continental europe,europe,bos taurus,10.636896551724139,European Bioinformatics Institute
204623,UMCUSAU000000204623,,SAMEA6272085,brown swiss,continental europe,europe,bos taurus,6.5472413793103446,European Bioinformatics Institute
204624,UMCUSAU000000204624,,SAMEA6272086,brown swiss,continental europe,europe,bos taurus,10.164827586206897,European Bioinformatics Institute
204625,UMCUSAU000000204625,,SAMEA6272087,brown swiss,continental europe,europe,bos taurus,9.373793103448277,European Bioinformatics Institute
204626,UMCUSAU000000204626,,SAMEA6272088,brown swiss,continental europe,europe,bos taurus,8.949655172413793,European Bioinformatics Institute
204627,UMCUSAU000000204627,,SAMEA6272089,brown swiss,continental europe,europe,bos taurus,6.605862068965517,European Bioinformatics Institute
204628,UMCUSAU000000204628,,SAMEA6272090,brown swiss,continental europe,europe,bos taurus,8.762758620689656,European Bioinformatics Institute
204629,UMCUSAU000000204629,,SAMEA6272091,brown swiss,continental europe,europe,bos taurus,7.857931034482759,European Bioinformatics Institute
204630,UMCUSAU000000204630,,SAMEA6272092,brown swiss,continental europe,europe,bos taurus,7.695862068965518,European Bioinformatics Institute
204631,UMCUSAU000000204631,,SAMEA6272093,brown swiss,continental europe,europe,bos taurus,9.150344827586206,European Bioinformatics Institute
204632,UMCUSAU000000204632,,SAMEA6272094,brown swiss,continental europe,europe,bos taurus,6.824827586206896,European Bioinformatics Institute
204633,UMCUSAU000000204633,,SAMEA6272095,brown swiss,continental europe,europe,bos taurus,19.005172413793105,European Bioinformatics Institute
204634,UMCUSAU000000204634,,SAMEA6272096,brown swiss,continental europe,europe,bos taurus,16.56,European Bioinformatics Institute
204635,UMCUSAU000000204635,,SAMEA6272097,brown swiss,continental europe,europe,bos taurus,7.9575862068965515,European Bioinformatics Institute
204636,UMCUSAU000000204636,,SAMEA6272098,brown swiss,continental europe,europe,bos taurus,12.632413793103447,European Bioinformatics Institute
204637,UMCUSAU000000204637,,SAMEA6272099,brown swiss,continental europe,europe,bos taurus,10.655172413793103,European Bioinformatics Institute
204638,UMCUSAU000000204638,,SAMEA6272100,brown swiss,continental europe,europe,bos taurus,6.99896551724138,European Bioinformatics Institute
204639,UMCUSAU000000204639,,SAMEA6272101,brown swiss,continental europe,europe,bos taurus,8.418965517241379,European Bioinformatics Institute
204640,UMCUSAU000000204640,,SAMEA6272102,brown swiss,continental europe,europe,bos taurus,6.018965517241379,European Bioinformatics Institute
204641,UMCUSAU000000204641,,SAMEA6272103,brown swiss,continental europe,europe,bos taurus,7.411379310344827,European Bioinformatics Institute
204642,UMCUSAU000000204642,,SAMEA6272104,brown swiss,continental europe,europe,bos taurus,9.409310344827587,European Bioinformatics Institute
204643,UMCUSAU000000204643,,SAMEA6272105,brown swiss,continental europe,europe,bos taurus,27.955172413793104,European Bioinformatics Institute
